9.036220092773437500e+02 0.000000000000000000e+00 6.395828247070312500e+02
0.000000000000000000e+00 9.036220092773437500e+02 3.472331237792968750e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
